id,vendor_id,title,price,inventory,net_weight,packaged_weight,preparation_day,description,category_id,category_title,category_parent_title,category_root_title,photo_url,url,created_at,updated_at,unit_quantity,unit_type,sales_count,view_count,can_add_to_cart,has_variation,rating,rating_count,stats_updated_at
3909619,433888,مویز گوشتی (توپول)  درجه 1 منطقه دشمن زیاری عمده (10 کیلویی) ,11300000,6,10000,12000,4,"مویز قرمز منطقه دشمن زیاری 
محصول با آفتاب خشک شده 
کاملا سالم و طبیعی 
محصول تمیز شده و حتی دم مویزها هم گرفته شده 
این محصول هسته دارد اما هسته هاش بسیار نرم و طرد می باشد
امکان خرید تست یک کیلویی نیز قبل از خرید عمده وجود دارد ",123,کشمش ، نخودچی و مویز,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-28/dXqNTuEpBQwbzIWCkmqTse9CC65fvxiHEYRIvGTuT2i5gZSwnV.jpg,https://basalam.com/khanbaar/product/3909619,2022-05-28T14:36:17+04:30,2024-12-15T11:13:05+03:30,10000.0,گرم,33,3439,1,0,4.1,17,2024-12-19T16:37:48.044316
3914982,433888,روغن آفتابگردان  طبیعی 1 لیتری تضمین کیفیت ,990000,34,920,1100,4,"روغن خالص و طبیعی  آفتابگردان (غیرتراریخته)
روغن گیری شده با روش پرس سرد 
در این روش که حرارت خواص روغن خالص و طبیعی را از بین نمی برد محصول نهایی حاوی اسید های چرب ضروری به ویژه امگا 3، آنتی اکسیدان های طبیعی و ویتامین های مختلف است. از طرفی روغنی که به روش پرس سرد تهیه می شود عطر، طعم و رنگ طبیعی خود را حفظ می کند.
✅ روغن تخمه ایرانی درجه 1 
✅ روغن گیری با روش پرس سرد و تصفیه کامل و موم گیری شده بدون مزه تلخی 
✅ ماندگاری : حداقل 1 سال 
✅ ارسال با پست
✅  تخفیف از خرید ده لیتر به بالا",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-29/EEbmxbCA2eJ4XFXWJLYbrAgR2gc2dv59KH6pLX1PLHT07h9YWa.jpg,https://basalam.com/khanbaar/product/3914982,2022-05-29T10:01:25+04:30,2024-12-10T14:17:52+03:30,920.0,گرم,364,7378,1,0,4.7,79,2024-12-19T14:51:43.467229
3918576,433888,روغن ارده کنجد ایرانی عمده 50 لیتری تضمین کیفیت,6665000,99,46000,51000,2,"کنجد ایرانی و مرغوب 
اگر به صورت بسته بندی هم خواسته باشید هزینه بسته بندی جداگانه محاسبه می شود
https://basalam.com/khanbaar/product/3931481?sh=copy-213684-product-app
لینک نمونه محصول",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/z6sUz7BSfUMXsDNSRhmHblpbdNev95v4EtAa7SntYLpqK0wuGj.jpg,https://basalam.com/khanbaar/product/3918576,2022-05-29T18:21:05+04:30,2023-12-19T01:05:25+03:30,46000.0,,1,21,1,0,0.0,0,2024-12-19T16:37:52.446760
3918593,433888,روغن کنجد ایرانی خالص و طبیعی  گالن19گیلویی,47690000,9,19000,20000,4,"کنجد ایرانی و درجه 1 می باشد 
در گالن های 18 کیلویی عرضه می شود 
اگر به صورت بسته بندی خواسته باشید هزینه بسته بندی اضافه می گردد
روغن گیری شده با روش پرس سرد 
در این روش که حرارت خواص روغن خالص و طبیعی را از بین نمی برد محصول نهایی حاوی اسید های چرب ضروری به ویژه امگا 3، آنتی اکسیدان های طبیعی و ویتامین های مختلف است. از طرفی روغنی که به روش پرس سرد تهیه می شود عطر، طعم و رنگ طبیعی خود را حفظ می کند.
✅ روغن گیری از کنجد ایرانی درجه ۱
✅ روغن گیری با روش پرس سرد و تصفیه کامل و موم گیری شده بدون مزه تلخی 
✅ ماندگاری : حداقل ۱ سال 
✅ سفارشهای گالنی ارسال با باربری 
✅ هزینه انبارداری : برعهده مشتری 
✅ وزن خالص بدون ظرف ۱۸ کیلو",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-29/frfo5zmyc9VSm03125r8xdkuHQN7HvTWjWH0VsomNrxOwhhFDI.jpg,https://basalam.com/khanbaar/product/3918593,2022-05-29T18:23:53+04:30,2024-12-15T13:00:33+03:30,19000.0,گرم,13,4248,1,0,4.4,10,2024-12-19T16:37:54.159209
3918635,433888,خرما کبکاب پر شیره و باکیفیت عمده 60 کیلویی دشتستان,15390000,100,60000,62000,2,"خرمای کبکاب تضمین کیفیت در بسته بندی ۱ کیلو و دویست گرمی 
محصول شهر دشتستان می باشد و در مقایسه با کبکاب ما بقی شهرها مثل خشت و... با کیفیت تر و خوش خوراک تر می باشد",120,خرما,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/8GOCZcyEgO7mMQEC8RggEABinrcKylke26u1N6eXRQfP1PZ6so.jpg,https://basalam.com/khanbaar/product/3918635,2022-05-29T18:31:14+04:30,2023-12-19T01:05:25+03:30,60000.0,,0,23,1,0,0.0,0,2024-12-19T16:37:55.975964
3922331,433888,روغن زیتون  بکر بابو 19 کیلویی با تضمین کیفیت ,22420000,14,19000,20000,4,"ارسال تمام محصولات گالنی از آنجایی که امکان محصولات به صورت گالنی با سرویس های پستی میسر نیست فقط با باربری انجام خواهد شد.
✅ روغن گیری از  زیتون با کیفیت و تازه
✅ بابو (فرابکر) و بی بو (بکر) موجود است 
✅ ماندگاری : حداقل 1 سال 
✅ سفارشهای گالنی ارسال با باربری 
✅ هزینه انبارداری : برعهده مشتری 
✅ وزن خالص بدون ظرف 20کیلو
✅ روغن بکر ویژه سرخ کردنی و فرابکر ویژه پخت و پز و سالاد میباشد",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-30/7mdF25kFDSdS7JJnqG2CLTqpNh9kcBNpe4PBoDQUh5V8K1P5jj.jpg,https://basalam.com/khanbaar/product/3922331,2022-05-30T12:09:00+04:30,2024-12-15T13:08:03+03:30,19000.0,گرم,39,5085,1,0,4.8,18,2024-12-19T16:37:57.676981
3922342,433888,روغن زیتون بی بو عمده تضمین کیفیت ,17640000,0,18000,20000,1,این محصول روغن زیتون خالص نیست و پایه روغن های دیگر مانند کلزا یا آفتابگردان دارد.,154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-30/PoyysjBfGzlTYGpptB0LW7fwzHThBxHjMBuI0NomNo24PSFVr3.jpg,https://basalam.com/khanbaar/product/3922342,2022-05-30T12:11:14+04:30,2023-12-19T01:05:25+03:30,18000.0,,0,1031,1,0,0.0,0,2024-12-19T16:37:59.324444
3922463,433888,انجیر aas طلایی عمده 10 کیلویی با تضمین کیفیت,19800000,0,10000,12000,3,"انجیر محصول استهبانات شیراز 
محصول 1401
و مستقیم از باغدار تهیه می شود
این انجیر اگرچه از لحاظ سایز درشت نیست اما نرم و  شیرین و خوش طعم و کرم خورده هم نداره 
 از لحاظ کیفیت کاملا تضمین شده هست
لینک نمونه محصول:
https://basalam.com/khanbaar/product/3931590?sh=copy-213684-product-app",125,میوه خشک,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/01-12/9XbfnbzoSP3KGxvDD609lJLSwn0MVPYl9poe1ugkaapprVSZef.jpg,https://basalam.com/khanbaar/product/3922463,2022-05-30T12:30:51+04:30,2024-12-04T12:28:55+03:30,10000.0,گرم,31,8106,1,0,4.5,21,2024-12-19T16:38:00.973673
3922498,433888,مویز فخری رطبی  قرمز اعلا عمده تضمین کیفیت 10 کیلویی,14600000,4,10000,12000,4,"مویز رطبی (سایز درشت)
مویز انگور فخری 
محصول منطقه دشمن زیاری 
مویز قرمز ایرانی ارگانیک و خوش طعم  
این محصول هسته های کوچکی داره و در عین حال گوشتی و خوش طعم 
امکان خرید نمونه یک کیلویی نیز وجود دارد",123,کشمش ، نخودچی و مویز,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-14/users/qXG5zE/11-04/L7okvKcbK2obinUfcvnmdJvox6h58X3eZimm30AoaV44Y8Lwz4.jpg,https://basalam.com/khanbaar/product/3922498,2022-05-30T12:37:38+04:30,2024-12-02T12:34:43+03:30,10000.0,گرم,77,4825,1,0,4.7,40,2024-12-19T16:38:02.616512
3931193,433888,زعفران  قائنات درجه دو یک مثقالی با قیمت ویژه,1800000,5,4,200,4,"زعفران درجه دو قائنات 
1 مثقال دقیق 4 و شش دهم گرم خالص
این زعفران سرگل  طعم و عطر متوسطی داره و  خیلی هم به صرفه و اقتصادیه 
علت قیمت مناسبش اینکه مقداری شکسته و ریشه زعفران داخل این ترکیب هست و عیارش نسبت به زعفرون اعلا مصطفوی کمی پایین تره در نتیجه رنگ دهی به نسبت کمتری  داره اما  رنگ مصنوعی داخل این زعفران موجود نمیباشد.
زعفران سرگل با کیفیت درجه یک نیز در مجموعه خانبار موجود میباشد.
",138,زعفران,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-13/users/qXG5zE/10-07/epp73ggMyCy6igN5p0JidMNlWr1mPiHpewsyQhccZYXfCqZvKD.jpg,https://basalam.com/khanbaar/product/3931193,2022-05-31T19:14:40+04:30,2024-10-15T13:58:42+03:30,4.0,گرم,452,12117,1,0,4.2,115,2024-12-19T16:38:05.537806
3931481,433888,روغن ارده کنجد ایرانی نمونه برای خرید عمده 1 لیتری,1550000,6,920,1100,5,"کنجد ایرانی و مرغوب 
اگر به صورت بسته بندی هم خواسته باشید هزینه بسته بندی جداگانه محاسبه می شود
بیش از ۱ عدد سفارش تایید نمی شود",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/z6sUz7BSfUMXsDNSRhmHblpbdNev95v4EtAa7SntYLpqK0wuGj.jpg,https://basalam.com/khanbaar/product/3931481,2022-05-31T20:13:50+04:30,2023-12-19T01:05:25+03:30,920.0,,3,80,1,0,0.0,0,2024-12-19T16:38:07.210110
3931484,433888,روغن کنجد ایرانی طبیعی 1 لیتری با تضمین کیفیت,2660000,29,920,1100,4,"کنجد ایرانی و درجه 1 می باشد 
روغن گیری شده با روش پرس سرد 
در این روش که حرارت خواص روغن خالص و طبیعی را از بین نمی برد محصول نهایی حاوی اسید های چرب ضروری به ویژه امگا 3، آنتی اکسیدان های طبیعی و ویتامین های مختلف است. از طرفی روغنی که به روش پرس سرد تهیه می شود عطر، طعم و رنگ طبیعی خود را حفظ می کند.
✅ روغن گیری از کنجد ایرانی درجه 1
✅ روغن گیری با روش پرس سرد و تصفیه کامل و موم گیری شده بدون مزه تلخی 
✅ ماندگاری : حداقل 1 سال 
✅ ارسال با پست
✅ خرید عمده 18 کیلو (20 عدد یک لیتری )به بالا شامل تخفیف خواهد بود ",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-29/frfo5zmyc9VSm03125r8xdkuHQN7HvTWjWH0VsomNrxOwhhFDI.jpg,https://basalam.com/khanbaar/product/3931484,2022-05-31T20:15:02+04:30,2024-12-15T13:00:07+03:30,920.0,گرم,168,5554,1,0,4.5,37,2024-12-19T16:38:08.897112
3931497,433888,روغن آفتابگردان طبیعی (تخمه ایرانی) گالن 19 کیلویی (عمده),16910000,45,19000,20000,4,"این روغن آفتاب زرد و شفاف بوده و از مغز تخمه با کیفیت ایرانی تهیه شده و تصفیه شده است . این روغن مورد آزمایش قرار گرفته و ذره ای پالم و ناخالصی نداشته .محصول به شرط تضمین کیفیت ارائه می گردد .
روغن گیری شده با روش پرس سرد :
در این روش که حرارت خواص روغن خالص و طبیعی را از بین نمی برد محصول نهایی حاوی اسید های چرب ضروری به ویژه امگا 3، آنتی اکسیدان های طبیعی و ویتامین های مختلف است. از طرفی روغنی که به روش پرس سرد تهیه می شود عطر، طعم و رنگ طبیعی خود را حفظ می کند.

ارائه محصول بصورت گالنی هست و اگر با بسته بندی قصد خرید داشته باشید هزینه ظرف جداگانه محاسبه می گردد
ارسال تمام محصولات گالنی از آنجایی که امکان محصولات به صورت گالنی با سرویس های پستی میسر نیست فقط با باربری انجام خواهد شد.
 ✅ روغن تخمه ایرانی درجه 1 
✅ غیرتراریخته 
✅  وزن خالص 18 کیلو گرم 
✅ روغن گیری با روش پرس سرد و تصفیه کامل و موم گیری شده بدون مزه تلخی 
✅ ماندگاری : حداقل 1 سال 
✅ ارسال گالن با باربری  و تحویل از باربری خواهد بود
✅  هزینه انبارداری به عهده خریدار میباشد 


",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-29/EEbmxbCA2eJ4XFXWJLYbrAgR2gc2dv59KH6pLX1PLHT07h9YWa.jpg,https://basalam.com/khanbaar/product/3931497,2022-05-31T20:17:54+04:30,2024-12-15T13:03:12+03:30,19000.0,گرم,99,4249,1,0,4.7,39,2024-12-19T16:38:10.569670
3931579,433888,مویز گوشتی تپل درجه 1 یک کیلویی,1280000,9,1000,1200,4,"کشمش قرمز منطقه دشمن زیاری 
محصول با آفتاب خشک شده 
کاملا سالم و طبیعی 
محصول تمیز شده و حتی دم مویزها هم گرفته شده 
این محصول هسته دارد اما هسته هاش بسیار نرم و طرد می باشد
تخفیف در صورت خرید 10 کیلو به بالا",123,کشمش ، نخودچی و مویز,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-8/users/qXG5zE/05-28/dXqNTuEpBQwbzIWCkmqTse9CC65fvxiHEYRIvGTuT2i5gZSwnV.jpg,https://basalam.com/khanbaar/product/3931579,2022-05-31T20:41:37+04:30,2024-11-28T09:54:00+03:30,1000.0,گرم,116,3597,1,0,3.9,48,2024-12-19T16:38:12.309526
3931585,433888,مویز فخری رطبی قرمز شیراز  یک کیلویی  بسیار تازه وبا کیفیت ,1640000,9,1000,1200,4,"مویز قرمز رطبی (درشت)
مویز انگور فخری 
محصول منطقه دشمن زیاری 
نوعی مویز ایرانی و ارگانیک که با نورآفتاب خشک شده 
بسیار گوشتی و خوش طعم با هسته های ریز و ترد 
پاک شده و تمیز ",123,کشمش ، نخودچی و مویز,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-14/users/qXG5zE/11-04/KhbfjLIvNGW25mgV61o68CnJvxESpofVLhBbfapShzk8t9LyMt.jpg,https://basalam.com/khanbaar/product/3931585,2022-05-31T20:42:43+04:30,2024-12-02T12:35:01+03:30,1000.0,گرم,238,8975,1,0,4.6,103,2024-12-19T16:38:13.946617
3931590,433888,انجیر استهبان  سایزaas طلایی یک کیلویی با تضمین کیفیت,2200000,0,1000,1200,4,"انجیر محصول استهبانات شیراز 
محصول 1401
و مستقیم از باغدار تهیه می شود
این انجیر اگرچه از لحاظ سایز درشت نیست اما نرم و  شیرین و خوش طعم و کرم خورده هم نداره 
 از لحاظ کیفیت کاملا تضمین شده هست
خرید ده کیلو به بالا با قیمت ویژه ",125,میوه خشک,آجیل و خشکبار,مواد غذایی,https://statics.basalam.com/public-6/users/qXG5zE/01-12/7Di5stSZQNbPBjNMnUuva8FcNxELobV0B6wYQPSbzVlxqFeS3q.jpg,https://basalam.com/khanbaar/product/3931590,2022-05-31T20:43:45+04:30,2024-12-04T12:29:03+03:30,1000.0,گرم,331,14688,1,0,4.2,133,2024-12-19T16:38:15.644190
3940073,433888,زعفران قائنات درجه دو  1مثقالی  10 عددی فروش عمده,17000000,5,46,50,3,"زعفران محصول قائنات است
مستقیم از کشاورز 
1 مثقال دقیق 4 و شش دهم گرم خالص
این زعفران سرگل علاوه بر اینکه  طعم و عطر خوبی داره خیلی هم به صرفه و اقتصادیه 
علت قیمت مناسبش اینکه مقداری شکسته داخل زعفرون هست و عیارش نسبت به زعفرون اعلا مصطفوی کمی پایین تره در نتیجه رنگ دهی به نسبت کمتری  داره اما  ناخالصی داخل این زعفرون وجود نداره.
",138,زعفران,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-13/users/qXG5zE/10-07/BUH7LAON6b97Y4ZNqVnoZG7mBR2Bui11qtBW3e0skwj1bqmmzB.jpg,https://basalam.com/khanbaar/product/3940073,2022-06-02T11:33:23+04:30,2024-10-30T13:01:10+03:30,46.0,گرم,152,6972,1,0,4.6,73,2024-12-19T16:38:17.335763
3940547,433888,روغن ارده کنجد ایرانی عمده 300 کیلویی با گالن تضمین کیفیت,396390000,98,300000,315000,2,"کنجد ایرانی و مرغوب 
اگر به صورت بسته بندی هم خواسته باشید هزینه بسته بندی جداگانه محاسبه می شود
https://basalam.com/khanbaar/product/3931481?sh=copy-213684-product-app
لینک نمونه محصول
.
از اونجایی ک این محصول بعد از ارسال نمونه محصول برای مشتریان و تایید نمونه از طرف مشتری ارسال می شود غیر قابل مرجوعی می باشد چون طبق سفارش مشتری و بروز روغنگیری انجام می شود .",154,روغن‌های خوراکی,خوار و بار,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/05-29/z6sUz7BSfUMXsDNSRhmHblpbdNev95v4EtAa7SntYLpqK0wuGj.jpg,https://basalam.com/khanbaar/product/3940547,2022-06-02T12:55:30+04:30,2023-12-19T01:05:25+03:30,300000.0,,1,32,1,0,5.0,1,2024-12-19T16:38:19.020274
3963320,433888,پاکت پستی سایز a4 حبابدار  فروش عمده بسته 50 عددی نرخ هر عدد 2550,1275000,975,2000,4000,5,"سایز محصول ۲۴۰ در ۳۲۴ می باشد 
در بسته بندی ۵۰ عددی 
هزینه هر پاکت ۲۶۵۰ تومان",629,ابزار بسته بندی,بسته بندی و حمل و نقل,خدمات کسب و کار,https://statics.basalam.com/public/users/qXG5zE/06-06/kZXUhkhPGiKfbuDnbusTK9g4qdPbQueSLXZrrChAGwqh5t6BhI.jpg,https://basalam.com/khanbaar/product/3963320,2022-06-06T09:07:28+04:30,2023-12-19T01:05:25+03:30,,,25,1593,1,0,4.7,18,2024-12-19T16:38:20.683136
3963328,433888,پاکت پستی سایز a3 حبابدار  فروش عمده بسته 50 عددی نرخ هر عدد 3990,1995000,992,3000,6000,5,"سایز محصول ۳۰۵ در ۴۵۸ می باشد
در بسته بندی ۵۰ عددی 
هزینه هر پاکت ۴۱۵۰ تومان",629,ابزار بسته بندی,بسته بندی و حمل و نقل,خدمات کسب و کار,https://statics.basalam.com/public-3/users/qXG5zE/06-06/Lp5lRM9geoGGug2uakBUseKJw1u2m54p2tIlKMz5J2JPbTMjrv.jpg,https://basalam.com/khanbaar/product/3963328,2022-06-06T09:12:02+04:30,2023-12-19T01:05:25+03:30,,,8,763,1,0,4.6,5,2024-12-19T16:38:22.348167
3963339,433888,کارتن سایز نیم  3 لایه دایکاتی بدون چاپ فروش عمده 90 عددی  در ابعاد 19×10×9,2100000,999,3000,3600,2,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/06-06/ElQR0Lydvsr88b8LTQ03mMHG5koeAsW04Xfu4DHXQz7qLhJfTY.jpg,https://basalam.com/khanbaar/product/3963339,2022-06-06T09:18:21+04:30,2022-07-23T10:59:54+04:30,,,1,47,1,0,5.0,1,2024-12-19T16:38:24.035095
3963343,433888,کارتن سایز 2 پستی 3 لایه فروش عمده 50 عددی ابعاد 10در15در20قیمت هر عدد 2550,1275000,94,4000,7000,5,,629,ابزار بسته بندی,بسته بندی و حمل و نقل,خدمات کسب و کار,https://statics.basalam.com/public-3/users/qXG5zE/09-18/oRApud31W0V9hUpJ5m5U3Kct2AD9AYYLx9wmQu024hK0i94O1D.jpg,https://basalam.com/khanbaar/product/3963343,2022-06-06T09:21:15+04:30,2023-01-04T13:23:34+03:30,,,112,2567,1,0,4.8,53,2024-12-19T16:38:25.737469
3963357,433888,کارتن سایز 3 پستی 3 لایه با ابعاد 20در 20در15 پک 20عددی  قیمت هر عدد 3950,790000,933,4000,5000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/09-18/QF2Irk91R2VtIYy55YRzIN8RQeCwfFija7PnyvLoSLkiNWOqzv.jpg,https://basalam.com/khanbaar/product/3963357,2022-06-06T09:27:44+04:30,2023-01-04T13:23:36+03:30,,,96,2361,1,0,4.8,38,2024-12-19T16:38:27.422130
3963363,433888,کارتن سایز 4 پستی 3 لایه فروش عمده 20  عددی در ابعاد 20در20در30نرخ هر عدد 5400 ,1080000,91,4000,6000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/09-18/6M8T1vlwUEKOFoDp30yuXFVVUl1gphSm4EPtVzEs5yUDKxupMc.jpg,https://basalam.com/khanbaar/product/3963363,2022-06-06T09:30:21+04:30,2023-01-04T13:23:38+03:30,,,79,1058,1,0,4.7,28,2024-12-19T16:38:29.111577
3963378,433888,کارتن سایز 5 پستی 5 لایه  فروش عمده 10 عددی در ابعاد 20در25در35 نرخ هر عدد11500 ,1150000,985,4500,7000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/09-18/ryof9KUpz1fxwiW6E21KZWYvXwdwN1YxgHHqTHIb89gR3UU7SJ.jpg,https://basalam.com/khanbaar/product/3963378,2022-06-06T09:36:34+04:30,2023-01-04T13:23:40+03:30,,,15,1650,1,0,4.8,8,2024-12-19T16:38:30.783269
3963807,433888,کارتن پستی کتابی سایز 1  سه لایه دایکاتی فروش عمده 30 عددی در ابعاد 9×18×25,1320000,1000,3000,3600,2,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/06-06/ElQR0Lydvsr88b8LTQ03mMHG5koeAsW04Xfu4DHXQz7qLhJfTY.jpg,https://basalam.com/khanbaar/product/3963807,2022-06-06T11:36:07+04:30,2022-07-23T10:59:55+04:30,,,0,30,1,0,0.0,0,2024-12-19T16:38:32.436872
3963831,433888,کارتن پستی کتابی سه لایه بدون چاپ  20 عددی در ابعاد27در20در10 نرخ هر عدد 4100,820000,0,4000,4600,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/06-06/RtgXpXma5pKaFv8AvkyE7W7g5GDkH86XB2JGfokr3Y1gBAqRs0.jpg,https://basalam.com/khanbaar/product/3963831,2022-06-06T11:40:36+04:30,2023-01-04T13:23:42+03:30,,,58,1385,1,0,4.8,23,2024-12-19T16:38:34.093705
3963934,433888,زردچوبه زرین برند عزت 10 کیلویی,21800000,9,10000,12000,4,"زردچوبه زرین برند عزت درجه 1
 فروش عمده کارتنی شامل  یک بسته عدد 10 کیلویی
بسته بندی یک کیلویی نیز موجود میباشد
خرید تعدا بالاتر شامل تخفیف میباشد",133,ادویه,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public-3/users/qXG5zE/06-06/2X8FF7xjwST40QackzCeZ95plCdMFmOR1Og4DAMUUUM5MsQc1U.jpg,https://basalam.com/khanbaar/product/3963934,2022-06-06T12:01:28+04:30,2024-12-16T15:38:57+03:30,10000.0,گرم,92,3243,1,0,5.0,44,2024-12-19T16:38:35.739665
3963986,433888,هل اکبر بنفش  امساله یک کیلویی وارداتی و پلمب کارخانه   ,25900000,0,1000,1200,4,"هل همواره در طب سنتی هندوستان و نیز چین مورد استفاده قرار گرفته است. اهالی این سرزمین ها اعتقاد داشتند که خواص هل در درمان عفونت های دندان و لثه، اختلالات دستگاه گوارش، سل ریوی و مشکلات کلیه و سنگ صفرا موثر است. آنها همچنین هل را به عنوان پادزهر استفاده می کردند.
سه نوع هل سیاه ، سبز و سفید وجود دارد اما طعم هل سبز شیرینی ملایمی دارد، بنابراین برای غذاهای شیرین و معطر چاشنی مناسبی محسوب می شود. کیک هل و گلاب نمونه ای از مواد غذایی بسیار خوشمزه ای است که با هل سبز پخت می شود.
کمپانی اکبر هندوستان یکی از معروف ترین کمپانی ها در زمینه تولید و فروش هل است. هل اکبر مرغوب ترین نوع هل سبز است که می توانید در بازار پیدا کنید چرا که قطر دانه های هل بیشتر از قطر دانه های هل معمولی است.
هل اکبر به رنگ های گوناگون مانند بنفش، نارنجی، صورتی، قرمز و سبز دسته بندی می شود. هدف از دسته بندی این محصول توصیف قطر دانه های هل است. جالب است بدانید که انجمن ادویه جات هند این دسته بندی را تایید کرده است.
هل اکبر بنفش شامل درشت ترین و باکیفیت ترین انواع هل اکبر است و غلاف هایی سرشار از دانه دارد که قطر آنها معمولا بیشتر از 8 میلی متر است.
بسته بندی 100 گرمی این هل نیز در غرفه خانبار موجود میباشد .
همچنین خرید  10 کیلو وبالاتر هل یک کیلویی شامل تخفیف خواهد بود.",133,ادویه,ادویه و چاشنی,مواد غذایی,https://statics.basalam.com/public/users/qXG5zE/06-06/41Bp2Ce0yP8ZH6AznS48ScYyTSayd9QL2RtMC2FfJS4cT18MHv.jpg,https://basalam.com/khanbaar/product/3963986,2022-06-06T12:14:33+04:30,2024-06-23T13:10:49+03:30,1000.0,گرم,805,27697,1,0,4.8,437,2024-12-19T16:38:37.430400
3964574,433888,کارتن سایز 1 پستی  3 لایه  فروش عمده 60 عددی در ابعاد 10در10در15 نرخ هر عدد 1500,900000,102,3000,5000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-4/users/qXG5zE/09-21/U2IjG0OGetl3zHA2il7hlFTBBwt95uyorpJSJjmTpA2QppD1bx.jpg,https://basalam.com/khanbaar/product/3964574,2022-06-06T14:23:29+04:30,2023-01-04T13:23:45+03:30,,,101,2991,1,0,4.7,51,2024-12-19T16:38:39.102956
3965206,433888,چسب 90 یاردی خروس نشان با کیفیت فوق العاده فروش عمده 6 عددی نرخ هر عدد21600 ,1296000,66,1200,2400,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/06-06/3gOBkVCp92Z0KNFWnBn9d4RDE13SCMTshKdz3BmNEnRmmBoVbz.jpg,https://basalam.com/khanbaar/product/3965206,2022-06-06T16:52:55+04:30,2023-01-04T13:23:47+03:30,,,34,1174,1,0,4.9,20,2024-12-19T16:38:40.782778
3965216,433888,چسب 90 یاردی خروس نشان با کیفیت فوق العاده فروش عمده کارتن 72 عددی,15510000,98,13000,15000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/06-06/3gOBkVCp92Z0KNFWnBn9d4RDE13SCMTshKdz3BmNEnRmmBoVbz.jpg,https://basalam.com/khanbaar/product/3965216,2022-06-06T16:55:05+04:30,2023-01-04T13:23:48+03:30,,,2,1034,1,0,0.0,0,2024-12-19T16:38:42.606614
3965331,433888,کارتن سایز 6 پستی 5 لایه فروش عمده 10 عددی در ابعاد 20در25در45 نرخ هر عدد 12900,1290000,983,6500,8000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/09-18/hezhgRg6RmrRxW1t54TLfy0vsL40sJ5sdd4AtOutapbLRdA1mv.jpg,https://basalam.com/khanbaar/product/3965331,2022-06-06T17:17:21+04:30,2023-01-04T13:23:12+03:30,,,17,263,1,0,5.0,5,2024-12-19T16:38:44.273116
3965345,433888,کارتن سایز 7 پستی 5 لایه فروش عمده 10 عددی در ابعاد 25در30در40 نرخ هر عدد 16200,1620000,989,6500,9000,5,,790,سایر,سایر,سایر,https://statics.basalam.com/public-3/users/qXG5zE/09-18/BcFC5mjdbLqbkmIVeY77RyizIh5F9SSvmXJuBKlG1osKUWsN1U.jpg,https://basalam.com/khanbaar/product/3965345,2022-06-06T17:20:14+04:30,2023-01-04T13:23:14+03:30,,,11,239,1,0,4.5,6,2024-12-19T16:38:45.961530
